time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:32:46.472000000,Order Execution,1580394766472000000,E,1107306,,,,,,1.0,1500.0,3010981.0,1125590.0,,1.0,,,,,,,,,
2020-01-30 09:32:46.787000000,Add Order,1580394766787000000,A,1128037,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:49.074000000,Add Order,1580394769074000000,A,1139310,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:49.077000000,Add Order,1580394769077000000,A,1139324,S,7000.0,25.22,252200.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:50.962000000,Add Order,1580394770962000000,A,1149340,S,7000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:51.840000000,Add Order,1580394771840000000,A,1154934,S,7000.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:53.578000000,Add Order,1580394773578000000,A,1162703,S,1500.0,25.21,252100.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:56.061000000,Add Order,1580394776061000000,A,1162703,S,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:57.295000000,Add Order,1580394777295000000,A,1179573,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:57.511000000,Add Order,1580394777511000000,A,1180592,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:32:58.774000000,Add Order,1580394778774000000,A,1185283,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:00.564000000,Add Order,1580394780564000000,A,1195901,S,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:01.011000000,Add Order,1580394781011000000,A,1199417,S,1500.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:01.012000000,Add Order,1580394781012000000,A,1195901,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
